Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
6153.32,1.084374,0.065753,0.296626,0.675967,0.701494,0.585385,0.507345,1.596809,1.029354,0.79063,-0.636235,-0.085775,0.08061,-0.148073,-1.151356,1.330823,0.588565,0.118539,-0.93446,-0.370388,0.852296,-0.745999,-0.212341,0.884503,0.795429,-0.102163,-0.827271,1.168416,20.72,0
36013.34,-1.026063,-3.021975,0.661497,0.142657,0.407963,-2.323321,-1.08272,0.809133,-0.604335,-0.416665,0.029768,-0.372721,0.0621,-1.346125,-0.580074,0.637132,-1.065652,0.952692,0.314137,-1.667279,0.920017,-0.458531,0.766889,-0.038538,0.507179,-0.600802,-0.633893,-1.119422,307.41,0
80448.75,-0.531928,-0.156664,1.726776,1.316841,-0.255876,-2.232887,-0.42321,0.184497,-0.836185,1.262428,-0.539106,-2.322502,-0.336135,1.708252,0.658823,-0.847497,-1.776845,0.69608,0.439784,1.732282,-0.662895,-1.494291,-0.628462,-1.623949,-1.05416,-0.23175,-1.902138,1.062536,5.72,0
144278.07,0.425267,-0.229038,-0.771909,-1.242386,1.584583,-1.063968,-2.950342,-0.175704,-0.712139,-1.316791,-0.820619,1.449024,0.680888,0.085616,0.306054,1.206269,0.439229,-0.970939,0.7182,-0.681937,1.656318,-0.671047,-1.225265,0.658138,0.0678,-1.471436,0.052423,0.138848,6.1,0
116066.59,-1.349366,-0.18537,-0.109294,0.425877,1.569795,-1.237148,-1.599127,-1.559457,1.426505,0.228866,0.014997,-1.694829,-2.116523,0.784784,1.697135,1.246507,-2.26812,1.815948,-0.51644,-1.229418,0.351429,0.667074,-0.779008,-2.106081,0.737098,1.953235,-0.123787,-0.795239,37.21,0
8233.67,-0.067558,0.348558,0.982994,1.908885,-0.280098,-1.696815,1.566667,1.634356,0.267662,1.395811,-0.086151,-1.156995,-1.277208,-1.141501,0.03064,-0.450715,-0.736994,0.053813,0.647699,-0.532445,-0.794785,-0.522124,0.998186,0.008066,0.011168,1.819717,2.922555,0.693495,46.93,0
160398.25,0.164176,-1.323131,-1.413358,0.600333,0.161851,0.604522,-0.343091,-0.685608,-0.398591,-0.985019,0.953379,0.643335,0.532924,1.401145,-0.682191,-1.213437,-0.328926,0.24128,-0.530146,-1.243186,-0.69486,0.742715,0.671168,1.226699,1.248553,0.264786,-1.957077,0.247862,23.38,0
153387.15,-1.088144,0.510996,0.547777,0.181168,0.971544,0.577801,-0.164368,0.152162,-0.16911,-1.587699,0.98469,-1.019405,-0.030594,-1.346813,0.223653,2.013099,-1.733491,1.051242,-0.269899,1.097185,1.441147,0.432171,-2.116255,0.841232,-1.43086,-0.375985,0.325239,0.363255,16.57,0
143203.85,-0.780978,1.576781,2.144151,1.290554,-1.88243,0.717973,1.546173,-1.245169,0.406889,0.666041,1.20164,-2.219817,-0.098711,-0.107318,-0.94414,-2.45346,-0.17588,-0.35303,-0.571404,0.143666,-1.560292,-1.818357,-0.778363,-0.380116,-1.258022,-1.399144,-0.275331,-1.000797,302.99,0
127260.86,-0.476609,-0.313425,0.868462,-0.63368,1.105357,0.275084,-1.026953,-0.123819,-0.297057,-0.144447,1.306399,2.196146,0.772689,-0.718244,-1.216407,0.118015,-1.056853,-0.454883,0.875996,0.22486,0.279651,-0.876689,-0.365672,-1.193747,-0.692442,0.520426,-1.112861,-1.967117,24.44,0
132079.42,-1.210018,0.534675,1.25282,-1.318186,1.026148,0.447491,-0.385782,-1.285666,1.428419,2.557021,0.849934,0.278605,1.235528,0.722732,0.1982,1.984847,-0.41302,0.255497,-0.134902,-1.444711,0.212502,0.340819,-2.310039,0.363252,-0.970279,0.476631,-0.494676,0.233033,65.67,0
66594.5,-0.1818,-0.340325,0.744814,-0.407093,-0.783162,0.133605,0.322035,-0.777831,0.26362,1.075895,1.817418,-2.623641,-0.496376,0.658647,0.318786,1.109232,-0.902531,1.672907,0.834904,-0.408668,0.586329,2.569995,-1.24023,-0.202251,-1.209403,0.355986,1.205581,0.997646,26.95,0
78307.41,-0.702233,2.139339,2.13558,-1.149916,-1.469454,-0.450893,0.12882,-2.73134,0.365283,0.560577,-0.10011,0.603059,0.861873,-0.672385,-0.118797,-0.149783,0.333942,1.492663,-0.647319,-0.318469,-0.716085,0.389575,1.396842,-0.205549,0.700263,1.284465,-0.97307,-0.106117,314.25,0
127497.81,-0.348752,0.770077,-0.321641,-1.623384,0.669319,1.228006,0.046098,2.604685,0.64991,-0.052259,-0.419302,0.009079,-0.181113,-1.877596,0.039026,0.815982,0.511538,-0.553429,0.529,0.603941,-0.857694,0.066924,0.74448,0.226928,2.322775,1.516955,1.467558,0.735242,105.38,0
84939.0,1.429268,1.98714,0.106749,-0.035913,1.692026,-1.161741,1.352523,-0.732723,-1.120199,-1.127207,0.035994,-0.638473,-0.069102,-1.247329,-0.346264,-2.127911,-2.281147,0.005013,-0.650455,1.435711,0.105212,-1.364715,-0.105335,-0.462522,-1.171328,-3.002634,0.116441,0.912251,51.83,0
86595.24,1.122978,0.741417,0.882218,-0.906619,-0.730978,-2.218682,0.734574,1.242801,-0.786016,0.476841,1.725626,0.268745,-0.362742,0.214252,-0.003749,-0.696192,0.354229,1.637959,-1.357494,0.619638,1.400277,0.054093,-0.424632,-1.217068,0.21823,-0.09328,1.007205,-1.464819,11.76,0
65246.77,1.760385,-0.19486,0.031886,-0.75169,-1.373467,1.938006,0.758436,-0.213875,0.927391,-1.442011,-0.6482,-0.727863,0.303791,1.681481,0.555066,0.636389,0.352834,0.058927,1.149683,0.613031,-2.696114,2.217626,-0.81301,-0.176647,-0.098654,-0.905127,1.678287,-0.456735,40.46,0
55389.71,0.306275,0.01821,-0.670655,-0.371497,0.064847,0.662015,-0.293079,0.05193,-0.904322,1.449572,-0.07256,0.738647,0.358065,0.08387,0.137766,0.295596,-2.09046,1.020015,-0.288103,0.278515,2.42834,0.446157,-0.108112,-1.420833,0.143228,2.508857,1.742396,1.107382,8.39,0
75714.16,0.032315,-1.482038,0.881955,-0.811139,-0.395347,0.962101,0.232632,0.137664,-0.071937,-0.084248,0.320818,1.720904,-2.099803,2.457107,2.299247,-0.614905,0.12514,0.261751,1.075279,0.29718,0.297659,0.941079,-1.948266,-0.258739,0.053491,-0.458903,-1.613487,-0.040697,25.76,0
16417.52,0.017851,-0.395393,-1.720154,0.409481,-0.711241,0.347836,1.448753,0.192704,-0.55054,-0.06799,-0.497554,-1.056203,-1.75546,0.471357,-0.260027,-0.00443,-0.351515,2.147484,0.295642,-1.632956,-0.012028,-0.206513,-0.757485,-1.408786,0.857716,-0.837926,-0.292093,-1.223295,79.38,0
128215.58,0.435538,0.782518,0.937259,-0.060007,-2.279389,1.580396,-0.874965,-1.358634,1.654645,-0.188263,-1.405446,0.420307,0.429851,1.019669,0.601289,0.492071,-0.562116,-1.523374,-0.821407,-1.42958,-0.471972,0.62853,-1.114714,-0.294871,-2.207868,0.392159,0.617146,-0.975665,38.6,0
51940.84,0.632414,-0.943315,0.258974,1.3284,-0.785618,1.592003,0.261193,-0.30824,0.983757,0.381827,-0.203804,0.744151,1.058717,-0.871236,-0.880956,-0.102661,-1.955528,0.882493,0.068468,0.059306,-1.21168,-0.862713,-0.514941,-0.874393,0.438408,-0.726427,-1.217177,-0.771468,4.69,0
60867.54,-1.983106,-1.110994,-1.319639,0.504714,-0.367947,1.3772,-1.244003,-0.617566,-2.729132,1.82595,-0.036451,0.109089,1.162052,-0.065054,0.525493,0.222385,1.278952,1.882813,0.408671,-0.465795,-0.826275,-0.420973,-0.98333,1.646498,0.957408,-2.008198,0.947046,-1.708692,16.89,0
65011.5,-0.340547,2.210915,-0.038159,-0.110147,-1.433409,1.055988,1.136698,0.708862,2.950284,-1.092154,0.235979,-0.074192,0.384315,-0.170445,0.046071,1.186844,1.352479,-0.459453,-0.582119,-0.13684,-0.299867,-0.286007,0.070993,-0.882379,-0.014484,-0.255526,1.526131,2.056022,8.1,0
4366.19,-0.492996,0.130674,-1.108457,-1.145766,-0.305235,0.641732,-0.824063,-1.293491,0.11338,-0.541505,-0.349801,0.547473,0.731066,0.323509,-1.979917,0.038697,0.391631,-1.413921,0.730395,1.145514,-0.690227,-0.688214,1.349619,1.119371,-1.296747,-1.245121,1.9595,1.228801,14.83,0
163798.72,-0.333608,-0.256382,0.506082,-2.602331,-0.106776,-1.196151,-0.409961,1.071712,0.315113,-0.669534,0.289008,-0.619862,1.199171,0.552004,0.36619,-0.409196,0.166377,1.211668,-0.274772,0.380609,1.638044,-0.179781,-1.163952,0.250609,0.374972,-2.170688,1.049702,-0.624336,4.82,0
103403.18,2.341732,-0.395177,-1.335231,0.639472,1.343931,0.687386,0.063464,0.066361,0.255139,-0.299705,0.479782,0.89164,1.559932,-0.969618,-0.518346,-1.157518,1.128778,-1.478729,-0.792837,-0.479539,-1.550049,-0.012248,0.569982,-2.059355,1.553452,-0.083822,-1.272169,0.392423,52.39,0
87547.14,1.771986,0.093579,-2.12247,1.990517,-0.249027,1.515411,-1.897312,-0.867518,0.537818,-0.461666,0.101191,0.521305,-0.642051,-0.765307,-1.190629,1.0554,-1.485795,1.083309,0.582901,-1.87734,0.65774,0.42314,1.301774,-0.21635,-0.804244,-0.99798,1.069575,0.078751,46.05,0
64933.08,1.133245,0.405901,-0.111695,0.304067,0.341516,-1.436724,-0.440003,-0.834593,-0.345927,1.542109,0.527782,-1.550316,-0.170605,0.251008,0.833668,-0.650369,-1.236577,0.098406,0.33309,0.38553,-0.870517,1.845191,-0.195845,-0.039194,-0.786,0.669185,0.379602,0.130703,1.11,0
47510.26,0.732463,-1.567513,-1.038585,-0.679997,-0.775474,-0.604954,-1.748693,0.012025,1.191488,0.159178,-1.247899,0.402117,1.095581,-0.510927,1.758912,-0.605255,0.578226,-1.073262,-2.066101,1.040203,0.179764,0.690032,-2.40775,-0.021513,-1.214749,-0.211834,-0.429427,1.309484,11.71,0
79335.44,0.807312,1.047045,-0.228849,-0.995415,1.777017,0.816939,0.158575,1.380028,-0.353544,-0.722327,-1.273345,-0.00096,0.884715,1.5416,0.147442,1.144636,-0.232782,-0.722501,-1.192112,-0.499768,-1.283087,1.852729,0.413356,-0.149508,1.57973,-1.204401,-0.298245,1.949452,18.2,0
151629.21,0.034666,0.489294,-0.130937,-0.574734,1.363428,-0.360906,-0.228717,0.930236,1.428113,0.161939,1.719866,0.407019,0.249348,1.175426,-0.904495,-0.452883,0.072412,0.897475,0.890251,-0.941663,0.041162,-1.267931,1.476795,-0.561881,0.070267,-0.616703,0.666624,0.689014,32.86,0
131499.94,1.011916,0.074249,-0.102975,-0.055113,-0.060165,-0.253956,-1.727134,-1.191561,-0.845276,-1.08962,1.818648,0.216647,0.317612,-0.216143,1.04343,-0.411256,1.371799,0.058077,-0.038713,-0.802038,1.343303,-1.165824,1.271981,-1.779134,-0.933534,-0.46907,-0.675135,-0.162277,308.84,0
67397.68,0.54542,0.883018,2.30947,1.377591,-1.09874,1.730734,-2.252667,-0.436085,-0.735065,0.083696,1.70575,1.903431,-1.146006,-0.030172,-3.146685,1.535676,1.119044,-1.414266,0.32678,0.315139,0.634765,-0.094033,-1.605416,1.181477,-0.440876,-0.992098,1.281351,-2.63435,20.64,0
164026.49,0.537998,-0.644773,0.836183,-0.204924,-0.292895,-1.097778,0.447098,0.749707,0.683314,1.841719,1.271463,-0.103315,-1.854573,0.690845,-0.929332,0.527922,0.191374,0.693236,-0.487281,1.026034,-0.082899,-1.396667,0.481834,0.454359,-0.798495,-2.514934,0.234564,-0.253284,91.36,0
164690.08,-0.714452,0.121385,-0.026548,-0.343741,-0.882283,1.886615,-1.364797,-0.112693,0.904647,-1.161702,0.40832,0.869111,-1.193541,-0.528822,-0.599136,1.962701,0.048049,1.040454,0.637266,-1.164204,0.080725,-1.083162,1.300675,-0.156523,-0.265877,-1.497647,0.325152,-0.154802,11.08,0
73876.17,-1.567365,-0.748472,-1.222647,0.248016,-0.634451,-0.184223,-0.983584,-1.087247,0.854037,1.198713,-2.563963,-0.120309,0.87272,0.26372,-0.760891,-0.378606,-1.126551,-0.583285,0.016632,1.74848,0.711335,0.466331,1.35255,0.297165,2.488891,-1.227893,0.267024,1.096384,76.73,0
18143.34,0.255612,-0.128592,1.061352,1.233777,-0.303558,1.354564,-0.500404,-1.201323,-0.370797,0.540733,0.903818,-1.562088,-0.868794,-0.420404,-1.53844,-0.224174,-0.331046,-1.581589,0.166738,-2.757158,-1.898088,0.447333,0.20044,-0.043078,1.646791,0.72855,0.486004,-0.386773,23.35,0
60557.84,0.136591,-1.081907,-1.250447,0.176557,-0.647104,0.57356,-0.499713,-1.334732,-0.420413,0.99455,-0.728169,-0.551184,0.728434,0.835198,1.892718,0.302954,-0.315876,1.147455,-0.486009,0.719015,1.092509,-1.276776,0.20116,0.317412,2.308084,2.043274,-0.912881,1.527191,54.5,0
149390.17,-0.795573,0.948453,-0.696872,-0.764169,1.007384,-0.354787,-0.939987,0.929417,-0.277739,2.512067,-1.600697,0.971685,-1.134329,-0.803527,0.16496,-0.846827,1.092368,-0.175452,-0.257949,-0.169781,-0.048203,0.831711,-1.217104,0.203875,-0.077523,-2.721477,1.610151,-0.13679,33.65,0
60380.32,0.12729,0.610481,-1.729904,-0.061683,-0.352532,0.579924,-1.030284,1.041232,0.051114,0.363275,-0.400856,-0.896461,0.238456,-0.764249,0.365507,0.219248,-1.910786,0.876274,1.024389,1.127845,-1.367648,1.118277,0.813588,1.749055,0.972864,0.26987,0.088825,-1.79531,19.87,0
30027.52,0.360133,1.597501,-1.141231,1.466813,0.482815,0.785884,1.287238,-1.023399,-1.570847,-0.332861,0.581751,-1.210299,0.401586,-0.351557,-1.197598,0.406888,1.73107,-1.313394,0.508665,1.561708,0.742432,0.430314,0.305479,0.151282,-1.520467,1.014296,-0.62202,0.854881,43.59,0
89242.36,-0.067792,-0.09466,1.431841,0.76332,0.495478,0.390224,1.47581,0.345899,-0.124827,-0.074463,0.14137,1.034093,1.306011,-0.019147,0.140396,0.495728,0.977047,-0.070236,1.743098,-0.132696,0.352398,-1.459476,-0.348054,0.767108,0.210906,-0.728423,-0.52857,-0.215939,20.82,0
154135.11,0.430432,0.467265,-0.548678,1.12588,2.399946,-0.315192,0.069429,0.960345,1.444292,0.900761,0.378963,0.720994,1.04144,0.891172,1.143247,-0.358845,2.617331,0.571534,0.530881,1.225218,0.772672,0.757477,-0.479723,0.171821,0.074983,0.963587,0.042257,0.272559,16.82,0
146880.64,-0.257336,0.891716,0.164529,-0.094283,0.170659,-0.270331,0.403403,1.865998,-1.353393,-0.036981,1.23036,0.597735,0.304564,1.477751,-1.956594,-1.026174,-1.301,-0.341737,0.163409,0.433711,0.346342,-0.252486,1.156279,0.055491,-1.520642,-0.900438,0.985095,0.485763,6.44,0
51580.95,-0.546711,-0.62173,-1.185148,1.167494,0.146854,-2.894325,0.585317,-0.162504,-0.840676,0.330737,0.600997,0.933414,0.605467,0.364676,-0.359437,0.749157,-2.041505,0.357371,-1.281527,-0.239073,0.518059,-0.467868,-0.149809,0.748471,-1.19864,0.745361,-0.039795,1.711896,8.2,0
35244.09,1.431423,-0.41921,-1.511901,2.243811,0.315166,2.418239,-0.848794,0.015679,0.731897,0.270141,-0.925187,0.051997,-0.09386,0.189041,0.682465,-0.789996,-1.710828,-0.309545,-1.599154,0.793229,0.786663,-0.153967,0.676117,-0.070516,-0.153759,-1.15301,-0.707439,1.079277,55.13,0
37980.64,0.232241,-0.004544,-2.541296,-0.560715,-0.5099,-0.551631,-1.753891,0.750672,-0.058582,-0.636448,-1.434292,-0.81642,0.432853,1.042139,0.988632,-0.993021,2.282506,2.333364,-1.335399,-0.954936,-0.293298,0.987448,1.360209,0.009934,1.020768,0.109707,0.135245,0.315908,15.29,0
99340.49,-1.026797,0.66084,0.018677,0.201397,0.366357,-0.246102,1.192183,0.801417,-0.316626,-0.459082,0.39573,-0.201075,1.573857,1.147806,0.487936,1.458068,0.44691,0.350763,0.09184,0.131346,1.371233,0.479839,-1.473097,-0.477833,0.939152,-0.948363,0.102961,0.711445,70.14,0
140822.86,0.563457,0.598519,-1.648425,-0.125523,-1.588808,0.714844,-1.461675,0.534004,0.073348,0.753552,0.597097,-2.535289,-0.566114,0.237042,-0.875892,1.072103,-1.005069,-0.273521,-0.339186,-1.328587,0.749765,1.655696,-0.19307,0.244739,-1.679419,-1.063568,1.609013,1.381301,152.96,0
67250.05,0.340861,-0.280555,-0.654833,-0.549308,1.55694,0.703396,0.346339,-0.566671,-1.421852,0.890899,0.487933,-1.166,-0.874019,-0.162819,0.956788,-1.24816,-1.043138,-1.860272,-1.217405,-0.261939,-0.254516,2.572759,1.008584,0.731047,-0.612082,-0.698308,0.103421,-0.31578,3.96,0
70045.6,0.509723,0.162212,2.003243,0.655636,-0.560689,-0.044286,-1.165401,-0.767743,-0.235725,-0.312388,-1.444783,0.376489,0.121984,0.127768,0.656618,-2.618937,1.00271,2.035996,-0.080119,1.180993,0.533048,-0.739184,-0.733775,0.165708,0.751568,-0.316425,1.177083,-0.296552,108.09,0
56420.12,-0.723411,0.435014,1.394115,-0.724871,-0.043814,-2.818344,-1.886966,-0.474581,-0.912228,-0.410427,-0.71352,-1.181967,0.89784,1.376786,0.466132,-0.449949,1.81895,1.04081,0.092889,-0.765192,0.977651,-0.716495,-0.623443,-1.145698,-0.627885,-0.073307,-1.944125,-0.68096,22.35,0
90188.35,-1.086094,0.343325,-1.603887,1.013431,-0.852207,-0.708279,-1.004924,-0.940114,-1.288358,-0.388967,-0.219386,-1.258466,1.466584,-0.845953,-0.60439,-1.00081,-0.772085,0.602554,1.468014,0.261582,0.216421,-0.208144,0.358833,0.142009,-0.125216,-0.175249,2.684103,-0.609576,18.93,0
156488.99,0.461747,0.01002,0.702458,2.218259,-1.09235,-0.781432,0.065611,-1.599931,-0.079395,-0.607628,-1.309141,-1.017595,-0.46988,-0.682695,-0.044025,1.386164,1.107705,0.494184,0.684989,-1.115373,0.78719,-1.048133,0.615429,2.10317,0.960639,0.968875,-0.706833,-0.041928,60.52,0
170585.73,-0.658473,-0.504549,-0.610734,1.196703,-1.086447,2.042086,0.037072,0.212568,-1.549891,-0.722048,-1.205594,-0.150878,-0.383923,1.439563,-0.491123,-0.238142,0.393824,-0.476397,2.008278,-0.263951,-0.08588,-0.438427,-1.756612,-0.03726,-0.402196,1.428164,-2.729026,0.383304,10.35,0
131755.31,1.968747,0.582494,-0.045829,1.015392,0.184987,0.824693,2.168882,-0.040203,1.110058,-0.726406,-1.26842,0.09715,-1.218278,-0.301351,-0.86877,0.041403,1.173618,0.833121,0.702441,1.316903,0.871679,-0.192305,0.509409,-0.732009,-1.032038,-0.157331,0.407969,-0.504844,11.67,0
91469.48,1.022738,1.598923,0.576025,2.580956,1.909519,0.92511,-0.109553,-0.166961,-1.496634,-0.887224,-0.185647,-1.557651,0.623555,0.8995,1.392137,1.350837,0.222608,1.215517,-0.197121,-0.811267,-0.250111,-0.360106,-0.359854,-0.949058,-0.955741,-0.302289,0.708558,-0.257709,38.22,0
135076.88,-0.324975,1.22349,-1.054789,-0.342627,0.399202,-1.033452,0.985965,-1.594602,-1.413114,0.125436,-0.299832,0.026636,-0.454995,1.299554,1.502376,-0.883409,0.735014,0.387168,1.592614,0.601245,-0.550455,-0.56919,-0.094737,-1.093589,-0.716454,0.529847,-0.868534,-0.085045,36.1,0
49933.22,-0.946907,2.9585,0.619202,-1.359489,-1.145619,1.14536,-1.355688,0.326034,-0.666326,-0.231597,1.042465,-0.780201,0.682874,-1.540472,-1.636474,-0.728387,-0.96131,1.0093,-1.359585,0.958123,-0.65908,1.259491,0.513441,1.908738,1.473239,-1.569683,-0.042218,0.219317,37.56,0
49333.62,0.605893,1.231399,2.035075,0.196786,0.746244,-0.388193,0.921704,-0.216304,1.786467,1.169837,0.158632,-0.549386,0.406653,-0.286048,0.314074,-1.036235,1.273767,-0.733904,0.731318,-2.419101,-0.793743,1.894689,0.364834,1.85691,0.084404,-0.20645,0.683052,0.19465,3.3,0
166232.33,1.229039,0.882392,1.384419,-1.273113,-1.433489,0.11683,0.953775,-0.444566,0.926331,1.491844,0.822278,-1.068604,-0.785311,-0.816236,-0.509945,-2.166854,-1.375659,1.275037,2.707458,-0.260031,0.56865,-0.552942,0.843874,-0.659029,0.010507,0.075233,0.558714,0.372557,6.69,0
70846.72,-1.48496,0.217607,-0.587347,-0.760417,0.420859,1.115739,0.305213,-0.045934,-0.017258,-0.253096,-0.150799,-1.267885,-0.482718,-1.778083,0.743358,-0.59617,-0.427263,-1.342527,1.81191,-0.496544,-0.765169,-0.575551,-0.285178,0.921856,-0.66581,0.255427,0.660453,0.070041,5.98,0
127914.97,-0.602846,1.262663,-1.172389,0.758866,-0.594072,1.394115,0.515136,-0.683126,-0.204979,-0.260387,-0.26926,0.208609,-0.915843,0.173024,0.175037,0.844688,0.916465,-0.280546,0.84298,-1.031008,0.291468,-0.253881,-1.576219,0.604847,-0.165929,-0.82817,0.054689,-1.565527,2.62,0
171806.74,1.521458,-1.614019,-0.976443,0.018421,-1.254745,-1.322086,0.897702,1.006237,0.866941,0.328984,-0.308559,0.015242,-0.06266,1.236589,-0.51324,0.154573,-1.138623,0.50664,1.595209,0.516851,-0.694746,0.884756,-0.311843,-1.873229,0.357339,0.144708,-0.118325,-1.553952,17.47,0
24120.74,-0.166104,-0.543164,0.18659,-1.545385,-0.220309,2.621628,-1.259592,0.20264,0.106848,0.523203,-0.773672,0.263931,-0.638416,-1.43618,0.634042,0.442982,-0.908828,-0.639492,-0.575062,-1.656457,0.697459,0.405746,-0.305762,0.127964,0.231771,0.264054,-1.387918,0.498486,3.56,0
63548.47,0.904322,-1.017424,-0.334344,0.874473,-0.414074,-0.926229,2.47966,-0.313839,-1.417528,-0.493131,0.050467,-0.636061,1.526979,-1.319917,-0.762661,-0.069269,-0.876455,-0.704159,0.736719,-0.841306,-1.957093,0.439387,0.780855,-0.102044,0.758248,1.22417,1.115412,1.34055,198.52,0
20045.28,-0.994718,-1.929674,0.96507,1.226961,0.119432,-0.238197,2.258096,-0.2868,0.19614,1.50153,0.049067,-0.077152,-0.205431,-0.45434,-0.081044,1.323153,0.187232,1.813521,-0.022234,-0.131982,0.056356,0.165157,-0.696038,0.348458,-2.322469,1.247058,0.904605,-0.957768,159.1,0
34643.7,-0.633083,0.273467,-1.420433,-0.29082,-0.114357,1.077713,-1.251917,-1.588954,1.133452,-0.337253,1.396762,-0.848147,-0.958664,-0.800729,-0.110407,0.84938,0.098813,-0.539791,-0.471748,-0.876903,0.815495,0.445805,-1.408308,2.163626,0.74131,-2.089618,0.023104,-1.22846,21.11,0
39076.67,1.241275,-0.510212,-0.343798,-1.863642,-0.091003,-1.542813,0.874232,1.873442,-1.637505,-0.525859,-0.747257,-1.091577,-2.161359,-0.738352,1.23739,-0.600004,0.262746,-1.010567,0.80917,-0.619774,0.93457,0.004185,0.542038,-0.387286,2.990924,0.03147,-0.568635,1.144498,5.83,0
18600.43,1.366398,1.743826,-1.358466,0.154183,-1.249778,1.89559,0.069869,0.630765,0.152629,1.205126,1.439404,0.64848,1.720804,-1.180043,-0.611612,1.079745,0.070364,0.168922,0.538438,0.567173,0.394891,-0.483698,-0.46586,1.336213,-0.022442,-0.061207,0.484887,0.500723,40.56,0
69388.25,-0.079055,-1.672716,0.914592,0.106579,-0.204065,-0.8063,2.671499,-0.863987,-0.63649,0.350385,0.126789,1.727961,0.270262,-0.269369,0.842537,1.512872,1.272684,-0.678168,0.712808,-0.265917,0.747745,0.754407,-1.287282,0.175432,-0.379918,0.253262,0.140953,-0.575296,38.5,0
108177.3,-0.394561,-1.466287,-1.232084,-0.78059,-0.356005,1.112838,-0.136195,1.59983,0.872753,0.775317,-0.003672,0.237699,-0.723406,2.107097,-0.3129,-0.656969,-0.861446,-1.926644,-1.208734,0.749981,0.069752,-0.695949,-0.471301,-1.01575,0.639606,0.250252,0.79368,0.710122,47.4,0
31803.58,-0.752925,0.158847,-0.067878,-0.469714,-1.116356,0.91231,-0.147548,-1.591776,-1.494444,0.201919,-0.476188,0.07204,2.507437,0.681667,0.23043,-1.841644,1.539848,0.223552,2.54597,-0.861301,-1.192269,1.505395,0.113145,1.316931,-1.128159,-1.389754,-1.327876,-2.727427,57.49,0
104121.67,-0.65521,-1.533024,0.078139,0.323376,-1.705371,1.835945,-0.686255,-0.613079,0.494528,0.425539,-0.274808,0.560392,0.724179,2.213285,-1.283051,-1.958593,-1.073934,1.354077,0.906496,0.023853,1.167255,-0.355631,-1.491916,-0.226625,0.246742,-0.802557,1.18992,-0.28162,8.67,0
57780.5,-1.369649,0.496653,-1.7103,0.981439,-0.686238,-1.38384,-0.567317,-1.347433,0.252023,-1.036459,-2.963951,0.190313,0.610969,0.985671,1.272208,-0.225677,0.723156,-1.244756,1.403559,0.907572,-0.646646,0.880267,-1.017896,0.547057,-0.308089,-0.483995,-0.746961,-0.995101,33.69,0
73911.64,-1.51741,0.475293,1.213076,0.405132,-0.375266,-2.302324,0.502222,1.074943,-0.426616,1.239766,-0.116254,0.627466,-0.827908,1.395977,0.005524,0.459489,0.179508,-0.687882,-1.813904,2.122409,-1.848232,-0.518887,0.43558,-0.014517,-1.537833,1.295072,0.85954,0.743571,143.7,0
16639.46,0.181593,-0.943358,-0.129811,0.490602,0.43314,-0.171412,1.062826,0.209905,-1.313328,0.538564,-0.734444,0.301807,0.899208,1.293952,1.274708,0.154217,0.623882,-0.204521,-0.348067,-0.992676,-0.343392,0.129188,1.113348,0.721519,-1.469993,-1.518046,0.75563,-0.670976,5.99,0
137948.78,-0.52718,0.682838,1.413284,-0.586496,0.25639,0.66412,0.075545,-0.822287,-0.629743,0.548962,-0.96062,0.992306,0.165906,-0.338746,-0.953197,0.35463,0.621867,-0.348939,1.698418,0.54418,0.514187,-0.571587,-0.721383,1.0174,1.077015,0.315888,-0.672682,0.246164,6.1,0
54332.4,1.603832,-0.022775,-0.603421,1.017182,-0.032951,2.223944,1.355257,0.802538,1.988335,-1.560616,-0.046424,-0.945941,-1.638967,-1.113038,-1.170129,-1.367164,-2.001979,-0.05537,-2.007435,-1.657014,-0.539013,0.818409,-0.368275,0.246015,0.787157,0.161432,1.365767,0.798939,40.52,0
110408.17,1.297033,0.373257,-0.061937,0.252565,1.82345,2.11643,-0.086084,0.105765,1.043352,-0.823733,0.04813,0.177869,-0.045844,-0.876042,-1.867482,-1.988831,-0.935813,-0.542146,-0.191735,1.754293,0.704245,-0.830939,0.482045,-0.296855,0.031535,0.423029,0.578489,-0.114569,35.05,0
30212.11,0.956827,-0.344499,1.302276,-0.347837,0.208684,-1.788616,-0.505265,-0.627038,0.793947,1.384208,-0.209123,-3.858216,0.542584,1.669114,1.584501,0.371046,0.941273,-1.22574,-0.445335,0.834336,-0.204851,-0.874568,-1.347425,-1.236241,1.27374,-1.50819,0.866508,0.079205,24.3,0
56584.03,0.360147,0.604289,2.477485,-0.827822,0.188614,-0.530876,-0.40405,-0.173433,2.118337,0.065439,-1.341195,-0.223018,0.118712,0.256352,-1.717316,1.203651,0.394346,0.43784,-0.582524,1.01711,-1.569467,0.728882,-0.360903,-0.133206,-1.367419,0.084744,-1.443791,0.729495,23.4,0
23940.21,-1.330631,-1.522752,-0.319585,0.099876,0.355286,0.706861,0.460501,-0.460263,-1.765824,-0.601543,-2.704335,-1.452103,-1.088281,0.195884,-0.161702,-0.252051,0.30403,0.775302,1.276426,1.255157,-0.099025,-0.833547,-0.554728,1.096926,0.018559,0.399136,-1.306308,0.81231,25.08,0
